jk1	k10_as_query	BGC0000400_AGM16412-1_1974_mod2_val	val	no_confident_result	val	1.7584441655322482
jk1	k10_as_query	Q84BQ6v1_A1_leu	leu	leu	leu	1.1880461602147292
jk1	k10_as_query	P94873_A1_aad	aad	no_confident_result	aad	0.0
jk1	k10_as_query	AHF21228-1_5129_mod4_ser	ser	no_confident_result	ser	1.7845983110215045
jk1	k10_as_query	Q9FDB3_A1-1-_dhab|dht	dhab|dht	dhab|dht	dhab|dht	3.110561537118515
jk1	k10_as_query	BGC0000335_AID65222-1_2687_mod1_asn	asn	asn	asn	0.0
jk1	k10_as_query	Q884E4_A2_ser	ser	ser	ser	0.6762548341218106
jk1	k10_as_query	O33743_A5-9-_orn	orn	no_confident_result	orn	0.1666353821074372
jk1	k10_as_query	Q884E5_A1_asp	asp	no_confident_result	asp	0.0
jk1	k10_as_query	Q09164_A9_val	val	no_confident_result	val	0.018965893537286505
jk1	k10_as_query	BGC0000400_AGM16413-1_2831_mod3_ser	ser	ser	ser	1.465027467601391
jk1	k10_as_query	BGC0000464_CDG17980-1_3751_mod4_leu	leu	no_confident_result	thr	0.0
jk1	k10_as_query	AFZ61501-1_1515_mod2_glu	glu	no_confident_result	glu	0.5167320108130424
jk1	k10_as_query	Q50E73_A3-8-_ala	ala	no_confident_result	ala	0.0
jk1	k10_as_query	O87606_A1_glu	glu	glu	glu	1.9100015487057853
jk1	k10_as_query	BGC0001149_CDF96614-1_1540_mod2_pro	pro	no_confident_result	pro	0.0
jk1	k10_as_query	AGC24265-1_37_mod1_pro	pro	no_confident_result	pro-4p	0.0
jk1	k10_as_query	BGC0000423_CBG75492-1_2792_mod3_horn	horn	no_confident_result	nme-fhorn	1.244300478252989
jk1	k10_as_query	BGC0000463_AGM14933-1_3718_mod4_leu	leu	no_confident_result	leu	0.6590626828025934
jk1	k10_as_query	CCJ67639-1_2757_mod3_d-val	d-val	no_confident_result	d-val	4.046920905298811
jk1	k10_as_query	Q8NJX1_A3_ala	ala	no_confident_result	no_confident_result	0.0
jk1	k10_as_query	Q5DIP4_A2-5-_athr	athr	no_confident_result	thr	0.3682235999078108
jk1	k10_as_query	O85168_A7_dhab|dht|thr	dhab|dht|thr	no_confident_result	dhab|dht	0.0
jk1	k10_as_query	P26046_A1_aad	aad	aad	aad	1.6817124598247806
jk1	k10_as_query	AGM16414-1_277_mod1_val	val	no_confident_result	val	2.2482181198576905
jk1	k10_as_query	BGC0000369_AHZ20781-1_481_mod1_thr	thr	thr	thr	0.7910805587865328
jk1	k10_as_query	Q8CV01_A1_dhb|sal	dhb|sal	no_confident_result	dhb|sal	0.0
jk1	k10_as_query	simA_mod4_val	val	no_confident_result	d-ala	0.0
jk1	k10_as_query	AHZ20784-1_1992_mod2_gln|tyr	gln|tyr	no_confident_result	glu|tyr	0.8518038503227903
jk1	k10_as_query	Q5DIV7_A1_ser	ser	no_confident_result	ser	2.5494603487280867
jk1	k10_as_query	BGC0000425_AFH75322-1_1653_mod2_d-athr	d-athr	no_confident_result	d-athr	3.1916322292964474
jk1	k10_as_query	BGC0000371_BAH33409-1_3340_mod3_horn	horn	no_confident_result	orn	0.0
jk1	k10_as_query	Q70JX1_A2_orn	orn	no_confident_result	orn	0.0
jk1	k10_as_query	Q6YK40_A1_tyr	tyr	no_confident_result	tyr	1.6658660465999882
jk1	k10_as_query	BGC0000431_EFE73312-1_1526_mod2_ser	ser	no_confident_result	thr	1.7986475859933106
jk1	k10_as_query	P68878_A1_ala	ala	ala	ala	0.6317579673327168
jk1	k10_as_query	AHF21229-1_280_mod1_val	val	val	val	2.1596433737242826
jk1	k10_as_query	EFE73313-1_1569_mod2_met	met	no_confident_result	lys	0.7633392136392644
jk1	k10_as_query	Q70AZ9b_A1_hpg|hpg2cl	hpg|hpg2cl	no_confident_result	hpg|hpg2cl	3.5796786727873764
jk1	k10_as_query	removed_A1-2-_athr|thr	athr|thr	no_confident_result	thr	0.0
jk1	k10_as_query	Q333U7_A2-4-_cys	cys	no_confident_result	val	0.0
jk1	k10_as_query	P27743_A2_cys	cys	cys	cys	0.1392904297862941
jk1	k10_as_query	Q939Z0_A1-4-_hpg|hpg2cl	hpg|hpg2cl	no_confident_result	hpg|hpg2cl	3.6854448668957964
jk1	k10_as_query	BGC0000369_AHZ20773-1_478_mod1_thr	thr	thr	thr	0.835530157102822
jk1	k10_as_query	YP_116975-1_508_mod1_lys	lys	no_confident_result	lys	0.0
jk1	k10_as_query	Q09164_A5_bmt	bmt	no_confident_result	no_confident_result	0.0
jk1	k10_as_query	BGC0001036_AGZ15459-1_2235_mod2_3oh-3me-pro	3oh-3me-pro	no_confident_result	3oh-3me-pro	0.8192380949089889
jk1	k10_as_query	Q5DIV8_A1-5-_lys	lys	no_confident_result	orn	0.0
jk1	k10_as_query	Q8NJX1_A8_ala	ala	no_confident_result	leu|val	0.0
jk1	k10_as_query	Q9R9J0_A4_pro	pro	pro	pro	0.39514926805636064
jk1	k10_as_query	BGC0000464_CDG17982-1_523_mod1_ala	ala	no_confident_result	ala	0.25582221717271547
jk1	k10_as_query	BGC0000371_BAH33409-1_2360_mod2_gly	gly	no_confident_result	gly	0.0
jk1	k10_as_query	Q04747_A2-5-_asp	asp	asp	asp	0.2573022320622047
jk1	k10_as_query	Q93N87_A1_hpg|hpg2cl	hpg|hpg2cl	hpg|hpg2cl	hpg|hpg2cl	1.922450784974696
jk1	k10_as_query	BGC0000449_AHF21228-1_5129_mod4_ser	ser	no_confident_result	ser	1.7845983110215045
jk1	k10_as_query	BGC0000398_AFH75329-1_1652_mod2_val	val	no_confident_result	val	0.3289919282297289
jk1	k10_as_query	Q6YK40_A2_asn	asn	asn	asn	1.1042330996480285
jk1	k10_as_query	BGC0001147_AIS24862-1_37_mod1_glycy	glycy	no_confident_result	no_confident_result	0.0
jk1	k10_as_query	O87314_A3_orn	orn	no_confident_result	orn	0.6535112700057493
jk1	k10_as_query	O87313_A2_b-ala	b-ala	no_confident_result	b-ala	0.0
jk1	k2_as_query	BGC0000425_AFH75320-1_1563_mod2_d-pro	d-pro	no_confident_result	d-pro	0.8329337756167533
jk1	k2_as_query	BGC0000419_AIG79243-1_26_mod1_hpg	hpg	hpg	hpg	3.5955082737455277
jk1	k2_as_query	Q5DIV7_A4_horn	horn	no_confident_result	horn	1.468002552699275
jk1	k2_as_query	O87704_A1-3-_tyr	tyr	no_confident_result	tyr	0.0
jk1	k2_as_query	BGC0000418_AHF20584-1_460_mod1_hpg	hpg	no_confident_result	hpg	4.06871190448104
jk1	k2_as_query	Q5DIP4_A4-7-_horn	horn	no_confident_result	horn	0.0
jk1	k2_as_query	Q79JZ1_A1_cys	cys	no_confident_result	thr	0.0
jk1	k2_as_query	Q9C1G0v1_A2_cys	cys	cys	cys	1.4963572576209523
jk1	k2_as_query	AFZ61526-1_1614_mod2_ser	ser	ser	ser	2.391694807905806
jk1	k2_as_query	Q5DIS7_A3_horn	horn	horn	horn	1.2566512499766058
jk1	k2_as_query	Q9Z4X5_A1_asp	asp	asp	asp	2.217906979972428
jk1	k2_as_query	BGC0000398_AFH75329-1_3793_mod4_ser	ser	no_confident_result	ser	0.8064053284388113
jk1	k2_as_query	Q8KLL5_A3_bht	bht	bht	bht	3.0241500751074093
jk1	k2_as_query	BGC0001125_AIW82277-1_2006_mod2_pro	pro	no_confident_result	pro	0.0
jk1	k2_as_query	BGC0000423_CBG75492-1_4248_mod4_orn	orn	no_confident_result	orn	0.853017898453327
jk1	k2_as_query	O07944_A2_phe	phe	no_confident_result	phe	0.0
jk1	k2_as_query	BGC0001125_AIW82284-1_2452_mod3_ala	ala	no_confident_result	ala	0.0
jk1	k2_as_query	YP_702283-1_471_mod1_thr	thr	no_confident_result	ser	0.0
jk1	k2_as_query	BGC0000398_AFH75330-1_2671_mod3_ser	ser	no_confident_result	ser	1.1826434396208165
jk1	k2_as_query	O66069_A1_gln	gln	no_confident_result	gln	1.2958878862920078
jk1	k2_as_query	BGC0000398_AFH75328-1_482_mod1_leu	leu	no_confident_result	leu	0.2440734210750489
jk1	k2_as_query	BGC0000376_BAP16689-1_223_mod1_6cl-4hydroxyindole-3-carboxylic	6cl-4hydroxyindole-3-carboxylic	no_confident_result	no_confident_result	0.0
jk1	k2_as_query	BGC0000400_AGM16413-1_5398_mod5_pro	pro	pro	pro	0.7469840719682889
jk1	k2_as_query	Q5V8A8_A1_val	val	no_confident_result	val	0.0
jk1	k2_as_query	P71717_A1_ser|thr	ser|thr	no_confident_result	thr	0.8039640288171773
jk1	k2_as_query	BGC0000456_BAO73252-1_7854_mod6_val	val	no_confident_result	gln	0.0
jk1	k2_as_query	Q5V8A8_A2_trp	trp	no_confident_result	no_confident_result	0.0
jk1	k2_as_query	Q84BQ6v1_A2_asp	asp	asp	asp	1.8765674781849966
jk1	k2_as_query	O68006_A3_leu	leu	no_confident_result	leu	0.0
jk1	k2_as_query	Q8Z8L1_A1_dhb|sal	dhb|sal	no_confident_result	dhb|sal	0.6168960309298448
jk1	k2_as_query	BGC0001036_AGZ15476-1_490_mod1_3oh-leu	3oh-leu	no_confident_result	3oh-leu	0.7571943705432479
jk1	k2_as_query	Q9FDT8_ALod_phe-ac	phe-ac	no_confident_result	phe-ac	0.04517099119789023
jk1	k2_as_query	AFZ61526-1_2645_mod3_ile	ile	ile	ile	0.3339767218968409
jk1	k2_as_query	Q01886_A4_aeo	aeo	no_confident_result	aeo	0.4740773131043361
jk1	k2_as_query	AHF21228-1_12993_mod10_glu	glu	glu	glu	0.7254979598783026
jk1	k2_as_query	AHH53506-1_3045_mod3_asp	asp	asp	asp	0.8883862838963772
jk1	k2_as_query	Q70AZ6_A1-7-_dpg	dpg	dpg	dpg	3.2680831515263153
jk1	k2_as_query	Q70LM5_A4-10-_leu	leu	no_confident_result	no_confident_result	0.0
jk1	k2_as_query	AEU11003-1_555_mod1_pro	pro	no_confident_result	pro	1.1612587151326408
jk1	k2_as_query	EWS95124_3485_mod4_tyr	tyr	no_confident_result	boh-ome-tyr	0.0
jk1	k2_as_query	BGC0000464_CDG17980-1_525_mod1_pro	pro	no_confident_result	pro	0.735054359312717
jk1	k2_as_query	BGC0000369_AHZ20774-1_477_mod1_thr	thr	thr	thr	0.9073203074048821
jk1	k2_as_query	Q9Z4X6_A3_trp	trp	no_confident_result	trp	0.10005365171823737
jk1	k2_as_query	BGC0000398_AFH75330-1_3756_mod4_val	val	no_confident_result	val	0.4344727941295147
jk1	k2_as_query	YP_116977-1_584_mod1_thr	thr	no_confident_result	thr	0.0
jk1	k2_as_query	Q53526_A1_ala	ala	no_confident_result	ala	0.43004765425004016
jk1	k2_as_query	AHZ20774-1_3047_mod3_gly	gly	gly	gly	0.9181491098174792
jk1	k2_as_query	Q9RLP6v1_A3_ala	ala	no_confident_result	ala	1.5360839596525955
jk1	k2_as_query	AGC65514-1_1579_mod2_ser	ser	ser	ser	0.0
jk1	k2_as_query	BGC0000431_EFE73312-1_5470_mod5_thr	thr	no_confident_result	no_confident_result	0.19548225487438947
jk1	k2_as_query	AGC65517-1_453_mod1_tyr	tyr	no_confident_result	tyr	0.0
jk1	k2_as_query	XP_754329-2_55_mod1_trp	trp	no_confident_result	ser	0.0
jk1	k2_as_query	O68007_A2-7-_orn	orn	no_confident_result	dab	0.0
jk1	k2_as_query	Q5DIS9_A3-7-_gly	gly	gly	gly	0.0
jk1	k2_as_query	O33743_A_blys	blys	no_confident_result	blys	0.0
jk1	k2_as_query	Q939Y9_A1-7-_dpg	dpg	dpg	dpg	3.221854946102031
jk1	k2_as_query	BGC0000449_AHF21228-1_2025_mod2_dab	dab	no_confident_result	dab	3.4897301023321
jk1	k2_as_query	Q50857_A1_ala	ala	no_confident_result	phe-ac	0.0
jk1	k2_as_query	Q5DIV7_A3_ser	ser	no_confident_result	ser	2.6113757304669285
jk1	k2_as_query	BGC0000439_AHH53507-1_4147_mod4_asp	asp	asp	asp	1.0357370462175208
jk1	k2_as_query	Q70K00_A2_thr	thr	thr	thr	1.1138514428810065
jk1	k2_as_query	O33743_A4-8-_val	val	no_confident_result	val	0.3172953252588421
jk1	k2_as_query	Q8GAQ3_A1-3-_phe	phe	no_confident_result	phe	0.0
jk1	k2_as_query	P39846_A1_tyr	tyr	no_confident_result	tyr	0.0
jk1	k2_as_query	simA_mod8_leu	leu	no_confident_result	no_confident_result	0.0
jk1	k2_as_query	P40976_A1_aad	aad	no_confident_result	aad	0.0
jk1	k2_as_query	BGC0000439_AHH53507-1_475_mod1_orn	orn	orn	orn	0.842234826190472
jk1	k2_as_query	BGC0000463_AGM14933-1_4773_mod5_gln	gln	no_confident_result	ser	0.4286137705882938
jk1	k2_as_query	Q8NJX1_A14_leu|val	leu|val	no_confident_result	ala	0.0
jk1	k2_as_query	P27743_A1_aad	aad	aad	aad	0.44355592679079825
jk1	k2_as_query	XP_002568558-1_1292_mod2_his	his	no_confident_result	lys-erg	0.0
jk1	k2_as_query	BGC0001045_AFR69334-1_544_mod1_d-ala	d-ala	no_confident_result	no_confident_result	0.0
jk1	k2_as_query	Q84BC7_A2-5-_ser	ser	no_confident_result	ser	0.6680130383500423
jk1	k2_as_query	Q939Y2_A1-8-_bht|tyr	bht|tyr	no_confident_result	trp	0.0
jk1	k2_as_query	BGC0000449_AHF21229-1_280_mod1_val	val	no_confident_result	val	0.9193540456924696
jk1	k2_as_query	AHH53506-1_5177_mod5_gly	gly	gly	gly	0.8690174382313017
jk1	k2_as_query	EFE73312-1_5470_mod5_val	val	no_confident_result	no_confident_result	0.19548225487438947
jk1	k2_as_query	NP_216895-1_486_mod1_lys	lys	lys	lys	0.7069710945214324
jk1	k2_as_query	P0C062_A1-1-_phe	phe	phe	phe	0.08584401626513874
jk1	k2_as_query	BGC0001035_EPE34341-1_3930_mod4_4oh-5oh-orn	4oh-5oh-orn	no_confident_result	4oh-5oh-hty	0.7423698871053935
jk1	k2_as_query	CCJ67640-1_2746_mod3_leu	leu	no_confident_result	d-leu	1.4388281612258542
jk1	k2_as_query	O87606_A2_orn	orn	orn	orn	0.3756368272423189
jk1	k2_as_query	BGC0001132_xnc1_2022_1149_mod2_leu	leu	no_confident_result	no_confident_result	0.0
jk1	k2_as_query	Q8NJX1_A11_leu	leu	no_confident_result	ser	0.0
jk1	k2_as_query	BGC0000419_AIG79241-1_3410_mod3_bht	bht	bht	bht	2.881338156815774
jk1	k2_as_query	Q6DNE7_A1-4-_cys	cys	cys	cys	0.0
jk1	k2_as_query	Q8CJX2_A1-10-_glu|3-me-glu	glu|3-me-glu	no_confident_result	asp	0.0
jk1	k2_as_query	Q9RK14_A1_orn|horn	orn|horn	no_confident_result	orn	0.007460204016116379
jk1	k2_as_query	BGC0001045_AFR69334-1_2032_mod2_d-cys	d-cys	no_confident_result	thr	0.0
jk1	k2_as_query	Q8NJX1_A2_gly	gly	no_confident_result	abu|iva	0.0
jk1	k2_as_query	Q70KJ7_A3_leu	leu	leu	leu	1.8248024439376516
jk1	k2_as_query	P48633_A1_cys	cys	no_confident_result	thr	0.0
jk1	k2_as_query	simA_mod2_leu	leu	no_confident_result	val-vol	0.0
